Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
12.83,0,0.4022638011802855890126157513,0.402263801180286,0.39706812064157,0.402263801180286,0.39706812064157,0,0.0000000,0.0000000,0,10.404594711691106635160222889,83.72549281099617964500503713,82.44364258402006186931548598,1051471000
12.84,0,0.4022316445986106051842477498,0.402231644598611,0.397043625437421,0.402231644598611,0.397043625437421,0,0.0000000,0.0000000,0,10.399740407043521124627184631,83.71659834582856646006028097,82.43681022604428937336849871,1052291000
12.85,0,0.4021995687010784692953914789,0.402199568701078,0.397019193968396,0.402199568701078,0.397019193968396,0,0.0000000,0.0000000,0,10.394892951106864743643452043,83.70768386601265239476547777,82.42996330287574431074508457,1053111000
12.86,0,0.4021675205171423293507092680,0.402167520517142,0.39699477331391,0.402167520517142,0.39699477331391,0,0.0000000,0.0000000,0,10.390051462014858587838944701,83.69882007860913730471774236,82.42315476052978223941684244,1053930000
12.87,0,0.4021355445900354111029218622,0.402135544590035,0.396970408066969,0.402135544590035,0.396970408066969,0,0.0000000,0.0000000,0,10.385216020379871076800559382,83.68992550604533177103131664,82.41632347687700091881602442,1054750000
12.88,0,0.4021036221082729168588650295,0.402103622108273,0.396946079465681,0.402103622108273,0.396946079465681,0,0.0000000,0.0000000,0,10.380386257652848954072170062,83.68108711216988485918510793,82.40953465431706492682996168,1055569000
12.89,0,0.4020717662278069034087989548,0.402071766227807,0.396921800715408,0.402071766227807,0.396921800715408,0,0.0000000,0.0000000,0,10.375563404512612315283696319,83.67226175472498541287841565,82.40275607510185278220585277,1056389000
12.90,0,0.4020399574529840415374828510,0.402039957452984,0.396897552369725,0.402039957452984,0.396897552369725,0,0.0000000,0.0000000,0,10.370745698542168580022034927,83.66340938300933002388972898,82.39595747951413492467838714,1057208000
12.91,0,0.4020082256939831867217982536,0.402008225693983,0.396873364387859,0.402008225693983,0.396873364387859,0,0.0000000,0.0000000,0,10.365934363993789815788037062,83.65460809784388274375518051,82.38919760800092084287936994,1058028000
12.92,0,0.4019765215270795755083024670,0.40197652152708,0.396849187394954,0.40197652152708,0.396849187394954,0,0.0000000,0.0000000,0,10.361128625975122794254645102,83.64581331774088645242644628,82.38244292234775669249295836,1058847000
12.93,0,0.4019448913927071509274932056,0.401944891392707,0.396825067880132,0.401944891392707,0.396825067880132,0,0.0000000,0.0000000,0,10.356328938861255582922710224,83.63699862303243292197559585,82.37567366272150868996825032,1059667000
12.94,0,0.4019133162182848975586255182,0.401913316218285,0.396800986819322,0.401913316218285,0.396800986819322,0,0.0000000,0.0000000,0,10.351534903316023629508197603,83.62822966444275575119350014,82.36893902509346718020649572,1060486000
12.95,0,0.4018818101672784817810236028,0.401881810167278,0.396776958424325,0.401881810167278,0.396776958424325,0,0.0000000,0.0000000,0,10.346746631095173649425912816,83.6194690246539730479640249,82.36221095746005022927763805,1061306000
12.96,0,0.4018503324328161000486995557,0.401850332432816,0.396752941936424,0.401850332432816,0.396752941936424,0,0.0000000,0.0000000,0,10.341963871795006414348798239,83.61068740710669482071268929,82.35546745886721023477507193,1062126000
