0.27, 0, 0, 5, 0.721838, 0, 1570.11, -2971.973, -9.679012, 0.004559922, 0.07619628, 55.28103, 1.718321, 1.270703, 3.930832
1.229999, -0.9517596, 0.06622843, 22.57243, 1.515892, 0.0136429703264957182369832097, 83382.25, -3527.826, -9.679012, 0.004559922, 0.07619628, 406.8286, 1.75978, 1.230075, 4.457712
 
1.239999, -1, 0.05671084, 22.97569, 1.526011, 0.0261157775793811700081502797, 85475.57, -3550.134, -9.679012, 0.004559922, 0.07619628, 411.9872, 1.76044, 1.229651, 4.463201
 
1.249999, -1, 0.04671084, 23.3814, 1.536204, 0.0363214670967405564916298431, 87609.63, -3572.023, -9.679012, 0.004559922, 0.07619628, 417.1842, 1.76118, 1.229228, 4.468689
 
1.259999, -1, 0.03671084, 23.78976, 1.546332, 0.0442390008977186732795063105, 89784.99, -3593.556, -9.679012, 0.004559922, 0.07619628, 422.4197, 1.762002, 1.228805, 4.474177
 
1.269999, -1, 0.02671084, 24.11604, 1.556535, 0.0497186130873675104016117894, 92002.32, -3601.192, -9.679012, 0.004559922, 0.07619628, 427.6941, 1.762152, 1.228382, 4.479666
 
